	Unnamed: 0	id	Tweet	Stance
8983	8983	SMM4H2022YzVIrBcEbHynNUrz	Chat with the beure herself, got my nicotine and a stroll in the dark #perfect	noADE
8984	8984	SMM4H20222fu6VN1h5qaNSTnJ	50mg of vyvanse and a large hazelnut coffee from dd #breakfastofchampions	noADE
8985	8985	SMM4H2022PoHNVTd6NQcly513	@USER___________ @USER_ Should try some Fluoxetine Dan #psychology	noADE
8986	8986	SMM4H2022V452iqK6MzW5HXCz	Two antidepressants, #mirtazapine & #fluoxetine linked to a significantly increased risk for Clostridium difficile infection...	noADE
8987	8987	SMM4H2022LNhIvCKRh786cFu8	you can easily overdose on 2.0 grams of memantine hcl. i have 4.4 grams.	noADE
8988	8988	SMM4H20222DSwYUGe38tKRV67	Some y'all on my TL must be miserable, Cymbalta can help.	noADE
8989	8989	SMM4H2022aQ9xz1Lw5Zwj9Gp4	@USER___________ . it takes about 2 weeks, but weed screws up the process of prozac helping the anxiety	noADE
8990	8990	SMM4H2022kblixxuV6SK40YOY	@USER_____ my favourite is the multiple lozenge wipe from sith. totally batshit.	noADE
8991	8991	SMM4H2022p7AqO5gUXd5X4O6N	Sandoz Enbrel etanercept #biosimilar trial to exploit EU/US reg harmony. US 'submarine' #patent 8063182 expiring 2028 still to be dealt with	noADE
8992	8992	SMM4H2022U3nGZLXqQI2uXTeg	@USER___ Nope. Cymbalta is new. But she will be right, I just want to go and work.	noADE
8993	8993	SMM4H2022SVDokwvsLs7l7Hok	and why do i wake up after 2 hours antsy as hell!? trazodone please kick in rigt meow	noADE
8994	8994	SMM4H2022OYUwlLHgepCHo276	thank god for trazodone when you want to sleep in forever but can't cause your mind is like fuck you let's think about every little thing!!	noADE
8995	8995	SMM4H2022xe7BPVEbPPIblDa3	@USER_______ Oh, yeah. You should see my yacht, the SS Paroxetine Hydrochloride. #WeHaveNoPolioInAmerica , #AFactYouRefuseToAcknowledge	noADE
8996	8996	SMM4H2022l9NVPWfMsoOBtxxC	the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?	noADE
8997	8997	SMM4H2022QNzpZcOBBPFWM1Yp	"""#anointpreneur - do you have all the """"cipro/cipc"""" documents required to go to heaven?"""	noADE
8998	8998	SMM4H2022vXpsFm0fFi5GwayG	That Seroquel Put Me Down Yesterday Smh	noADE
8999	8999	SMM4H2022esvurLwJlIvEI70x	How come Viibryd doesn't make gummies? #pharmaceuticals	noADE
9000	9000	SMM4H2022Pe402lMN9eOuCTFG	@USER______ @USER_______ @USER______ @USER_________ @USER________ you don't take baclofin?	noADE
9001	9001	SMM4H2022p1BbBs3MAcEVEvIT	@USER____ That was a blessing in disguise!  Cipro is POISON, stay away from it if at all possible!!!	noADE
9002	9002	SMM4H20227EA9CIGKX19xqXyI	@USER_____ but didn't because apparently it interacts with lamotrigine i'm on. weird.	noADE
9003	9003	SMM4H2022wzpZZWjeKcILdgsq	my seroquel and psycho battle rages on	noADE
9004	9004	SMM4H2022wauzrBq5X1YqKINS	Some damn cymbalta and a fifth of Jack.	noADE
9005	9005	SMM4H2022FeGvWK8cvbTkWD58	atenolol 50-100mg/day or metoprolol 100-200mg/day or labetalol lol lol i don't care zzzz	noADE
9006	9006	SMM4H2022mbBGKGr1k29LNIBD	i hate when i see commercials for cymbalta, i just want to tell everyone it is horrible and satans drug. that's all.	noADE
9007	9007	SMM4H2022UioZTDExBAAYh0TU	jk im drunk lmfao i forgot i took my full dose of seroquel tonight along w vodka	noADE
9008	9008	SMM4H2022ubKbiRYwJYKW5qdQ	and now i'm bouta b on some fuckin prozac	noADE
9009	9009	SMM4H2022qp3I2seJQRAtyPtf	someone please bring me some vyvanse so cant get thru this shit #thestruggle	noADE
9010	9010	SMM4H2022ZfVmV4TiNlqeowfv	welcome back, ed. i've missed you. who needs prozac? ....im so sick its ridiculous.	noADE
9011	9011	SMM4H2022KqCOXWVQCnPiADlk	kris in the bg in need of a lozenge	noADE
9012	9012	SMM4H2022QuJzyZKPh4eU33KO	@USER_______ #guns or #fda approved #drugs? elizabeth bush, age 13, (#paxil) was responsible for a school shooting in pennsylvania.	noADE
9013	9013	SMM4H2022A9ML5ogyXydr0sDV	popped a paxil now i'm sane.*sigh*	noADE
9014	9014	SMM4H20228ZMvekG37geXaWyQ	the only fluoroquinolone antibiotic that not need to renal adjustment is   moxifloxacin	noADE
9015	9015	SMM4H20225R6JO05PpmR2XScA	thank god for vyvanse. #latenights #earlymornings	noADE
9016	9016	SMM4H2022KXelnhokcChKO55R	sitting in the cvs drive thru because this little boy is put of his vyvanse prescription. he's in the car with me....without vyvanse.	noADE
9017	9017	SMM4H2022RJ4RBDdAcdaQulkY	nicotine &amp; faded dreams..	noADE
9018	9018	SMM4H2022hg1uUecdBNZ3RLE1	"""if youre wondering what my last tweet means, it says """"depression hurts, take cymbalta."""""""	noADE
9019	9019	SMM4H2022EYVT3WIRyeLTSaFx	"""""""i used to be on lithium, seroquil, and abilify"""" and she was on xanax and effexor and then klonopin sigh"""	noADE
9020	9020	SMM4H2022Ls6nUlivC2Oz0wuD	someone seriously stole my vyvanse? like i had enough to go around. if you wanted one, you could've asked.	noADE
9021	9021	SMM4H2022cx8jItgeYvATKWuz	Maybe I'll try no quetiapine, but a zopiclone. I feel like a cocktail designer.	noADE
9022	9022	SMM4H2022N5DWM2RoyW86qPCT	"""rt @USER______: she whispers throatily """"bring me a lozenge...a penis lozenge.""""  *sore throat inspired erotic tweet"""	noADE
9023	9023	SMM4H2022vRpY7aCaMUBDrZ2J	@USER_____ life is tough, cymbalta can help.	noADE
9024	9024	SMM4H2022yCVhvjTowAMnFkWY	temporary spot for block party found, only if nigger wesley can respond off the fucking vyvanse hes on	noADE
9025	9025	SMM4H2022xe4r2uoHsiu4FNHZ	try fluoxetine. or prozac.  that's a gloooooorious ssri.  antidepressant.	noADE
9026	9026	SMM4H20223smkv73dcdPaMgUb	@USER____ have you run out of medication options? i have been through remicaid and humira. methotrexate is all i'm on currently.	noADE
9027	9027	SMM4H2022ByNC5AShNKLGyNnd	picking out touching jungle angle presence makes the lozenge	noADE
9028	9028	SMM4H2022ly0AFkuFwoqInWQ4	@USER__________ @USER______ cymbalta is the devil	noADE
9029	9029	SMM4H20221cu5fNAOIAvn09NX	today i've had, a bacon butty, 3 imodium, 2 codeine, 2 fluoxetine and 2 omoprazole. oh and a galaxy for me tea. no wonder am wrote off.	noADE
9030	9030	SMM4H2022YV6gVCk8xrKRW82m	holy shit too much hydrocodone and trazodone whoa	noADE
9031	9031	SMM4H202207z3NNGv0HV1ODek	neurotic i was just before #humira injection (the size of a tagger's felt tip). 1,2,3.. whack! but nice surprise .. painless! all in me 'ed!	noADE
9032	9032	SMM4H2022r9Qtq9OcHSQywR9Y	@USER__ I am planning to have mine in my 'London Underground' mug. It has a map on it. I am going to partake in a 'Venlafaxine'.	noADE
9033	9033	SMM4H2022sHuDRauApsdbFjM3	kiss me taste that nicotine	noADE
9034	9034	SMM4H20222rrXHvEWTSJEZpbM	rt @USER__: @USER_______ miss you too my sexy lozenge! it was great thanks-caught a bit of a tan. ;)	noADE
9035	9035	SMM4H2022yiaImfI97HdjUqQt	2 seroquel and 20 benadryl and im still awake. this is sone straight up bulllllshit	noADE
9036	9036	SMM4H2022rACKuV6CIrsoKaaD	@USER_________ novo nordisk, which manufactures the diabetes drug (victoza) that deen endorses, says that it has no plans to drop deen.	noADE
9037	9037	SMM4H20227q1crXHl275opCj9	@USER_______ I didn't make a big announcement, not least because it went live well before I arose from quetiapine dreams ;)	noADE
9038	9038	SMM4H2022KZxPo81kvUEfB1ai	Delicious supper @USER_ tonight. Octopus was so meaty and the flourless chocolate cake was the bomb.	noADE
9039	9039	SMM4H2022d3IH6FpEmAImYHdN	most of these pharmacies i'm calling aren't going to be able to get viibryd until monday	noADE
9040	9040	SMM4H2022mVIhzJtYEdKljOFm	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9041	9041	SMM4H2022iRbRitr9ROtvVNeF	@USER____ Paxil worked... :)	noADE
9042	9042	SMM4H20226GnZMcDQpIGPgIc9	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9043	9043	SMM4H2022PBLkzGqsnT0f8D4A	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9044	9044	SMM4H2022BLMO0hrdkJXXUa6a	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9045	9045	SMM4H2022IcBkBSUqnUmSJH1v	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9046	9046	SMM4H20228nwGbr3yC9MjoZfl	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9047	9047	SMM4H2022mBBO2XTIS64KeVKs	seroquel - towards convoy her social welfare exclusive of dysfunction caused to paraphrenia, catatonia, mental i: .ehy	noADE
9048	9048	SMM4H20227F1etNCXY5rtr0QE	@USER____ have elan shares purchased at 20€ a share & staying with Elan( it is a major R&D pharma who delivered on tysabri) truly Irish comp	noADE
9049	9049	SMM4H2022Xb8QELCQ2aSq821q	#DemocratRaceHorses Boniva Butthurtz	noADE
9050	9050	SMM4H2022ydggytlM4qySwBIJ	MRI, bloods, scope booked in. 4weeks of anti biotics, back to 30mg preds. Humira probably being brought back in as a combo treatment (yay)	noADE
9051	9051	SMM4H2022JN2uj9eYXUJ7OLLD	I hate u prozac	noADE
9052	9052	SMM4H2022YjsdVc3gxa0Jlb62	@USER___ That was the WORST. It was a nightmare. Paxil, Celexa a close second.	noADE
9053	9053	SMM4H2022AQZe2boLH4HyTBEx	Its nights like these where one needs,not just caffeine but nicotine too...	noADE
9054	9054	SMM4H2022vsa6dk3ZyfFDrv1A	“@USER_________: Tell ya girlfriend don't tickle my sausage or I'll put it down in her throat like a lozenge” lmfao	noADE
9055	9055	SMM4H20229KJq4EVoRHnLMYWx	rt @USER: antipsychotic drugs such as zyprexa, risperdal &amp; seroquel place the elderly at increased risk of strokes &amp; death HTTPURL__________	noADE
9056	9056	SMM4H2022WUjYq2UUZkoUCHYb	You can now add me to the list of unemployed in #ldnont thanks a lot Effexor!	noADE
9057	9057	SMM4H2022hc6HwQmalAoEIsnT	@USER___________ hmm not sure, possibly fluoxetine!	noADE
9058	9058	SMM4H2022KAGBtd1OFViVwZLr	Now listening to : Odanacatib on BMD & safety in #Osteoporosis in women previously treated with Alendronate #EULAR2013	noADE
9059	9059	SMM4H2022iVPXyidBFYApDdj0	Two patients died 3-4 days after injections with the long-acting antipsychotic drug #olanzapine #Zyprexa HTTPURL___________	noADE
9060	9060	SMM4H2022LcY6KRPPBnry1p8R	@USER______ Interesting read. Seeing an increase of use of Pradaxa in the CA market. Blood level monitored far less regularly than Coumadin.	noADE
9061	9061	SMM4H2022gg8qNRcGvY2wog2d	lackin of nicotine	noADE
9062	9062	SMM4H2022TVtf3yZTFy9DHqhc	remember that month where i acted like i was starring in a cymbalta ad? totally normal behavior if i were a #housecat. #may2013	noADE
9063	9063	SMM4H2022p3H7d6bNSpXmCUim	@USER_________ @USER___ this is why i'm glad i got switched to vyvanse. they hardly ever run out of it.	noADE
9064	9064	SMM4H2022s04lGwzqDAtJL3Nd	@USER_____ antidepressants. i googled the effects of oding on them before i did it lol. but all i had was a bunch of weak generic effexor.	noADE
9065	9065	SMM4H2022O0cDaD6qWYDrvhUM	@USER_____ Yes, it is so frustrating.  I'm already on the highest dose of Effexor and taking a relatively low dose of Lamictal.	noADE
9066	9066	SMM4H2022uYqCfZfYManuIQel	meanwhile as i suffer in silence  cs is sleeping with the intensity of a mom who's just had a xanax white zinn spritzer rimmed with prozac	noADE
9067	9067	SMM4H2022YIgmGAlLUDBUEQxF	my parents don't love me because they don't condone vyvanse/adderal	noADE
9068	9068	SMM4H20228PUhHQ4im7pz4YtZ	#thankyounhs for paying for my tysabri treatment!	noADE
9069	9069	SMM4H2022mhhjDBQPyj8Vjd4b	the coolest shirt on the planet #cipro HTTPURL_______________	noADE
9070	9070	SMM4H2022Nx1qKHsHO1eUCG1X	Wehhhh I refuse to take Ciprofloxacin again. Drug of the devillllll	noADE
9071	9071	SMM4H2022nT24IzCWLGpICBoR	@USER_______ Phil Mickelson has psoriatic arthritis and uses enbrel. Also the depressed lady with the sad black cloud following her.	noADE
9072	9072	SMM4H2022IGcz5ABluTuTmBed	@USER_______ @USER________ thanks for the lecture!  Less cipro, more bactrim for UTIs is what it translates to for me	noADE
9073	9073	SMM4H2022GJ4ztsrF4CjTEPjN	let me be your fiend, you be my nicotine.	noADE
9074	9074	SMM4H2022omEaO2jtNGXPRCnc	@USER________ @USER_______ 3 times a day. I was on levaquin 750 mgs last time	noADE
9075	9075	SMM4H2022EJcxIckd7lMlYGOT	"""""""the times i can't complain / are the times i do the most / on a diet of black coffee / and prozac-buttered toast"""" #primus"""	noADE
9076	9076	SMM4H2022CLDEznzMd6zuPiwN	i don't know what xarelto does, but the guy in their commercials looks so happy and lives such a cool life, i want to take it.	noADE
9077	9077	SMM4H2022SnZEIARsG5ThRxMd	@USER_____ takes years to recognise signs, and double dose of quetiapine, im allowed to up and down meds as an when :)	noADE
9078	9078	SMM4H2022JtHd5X8bV81rejwd	Good bye Levofloxacin.	noADE
9079	9079	SMM4H20221s9iL2w7NPhhgGxC	Who's on/been on Lamotrigine? #bipolar	noADE
9080	9080	SMM4H2022feYrrraOe6894nGn	Let's overdose on trazodone, and let it all fade away	noADE
9081	9081	SMM4H2022MgRv54SKcqqdZhzR	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9082	9082	SMM4H2022B5WcHBZcbIT4uPDp	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
9083	9083	SMM4H2022K9NcvYUCx99ILfiZ	Vyvanse and alcohol is a guaranteed blackout	noADE
9084	9084	SMM4H2022KImyLS7blmfogRNH	@USER________ BTW I thought tysabri was wonderful. Just never miss a JCV virus test.	noADE
9085	9085	SMM4H2022z9g3ZaITHEmLX9LC	Taking a little trip thanks #Trazodone	noADE
9086	9086	SMM4H2022na2JHqa3s7QNQOqg	Alendronate (Fosamax) interacts with WHEY PROTEIN:  Whey protein can decrease how much alendronate (Fosamax) the body absorbs.	noADE
9087	9087	SMM4H2022ebV3cgTt66kdYZJs	@USER____ What is the difference between Citalopram and Fluoxetine?	noADE
9088	9088	SMM4H20221JyBt7oMj6t8K2jC	@USER___ as far as i'm concerned, pradaxa, xarelto, &amp; eliquis are all the devil	noADE
9089	9089	SMM4H2022tTuMRZhnwtlmtkb1	Lol RT @USER_______: “@USER_______: I need some Prozac and Lithium, who can buss me???” Lamotrigine is better	noADE
9090	9090	SMM4H2022LP0CwNCe6U2vof0S	There are so many commercial announcers I want to give a lozenge to...	noADE
9091	9091	SMM4H2022gIFzw5ewBQpNfNFN	@USER_____ I just popped my first @USER_______ lozenge! Wow! Can we extend handsome Tuesday til Saturday? #tingly #feelinglucky	noADE
9092	9092	SMM4H2022rBNPx5XmWYht91uI	i'm supposed to start taking my lamictal today. i don't know if i can do it	noADE
9093	9093	SMM4H2022h9vW28o4LXVa6Fpz	#humira #remicade #crohns chime in people. Tell me what you like and what works.	noADE
9094	9094	SMM4H2022GQk0nFnjwRApCb2k	@USER_____ I take seroquel too! I used to take Klonopin but I switched to Xanax and then to Ativan	noADE
9095	9095	SMM4H2022a40vNjyPvTUCTDaH	@USER____ the girl from LA beside me at the Superjam offering me a throat lozenge because I was losing my voice. #radiatepositivity	noADE
9096	9096	SMM4H2022rE4h7w87GhF2lSTo	so i google what seroquel is and thats for depression so now a nigga feels light as fuck and i was panicking	noADE
9097	9097	SMM4H2022bZlW9a2mpmnFwObd	amanda bynes needs some zyprexa and a nap.	noADE
9098	9098	SMM4H2022ESnwQlAlXzEa1TPc	i meant thanks for sharing the article on dabigatran models:))	noADE
9099	9099	SMM4H20220oVUijLCasnXyk7o	i'd pay the 20k per year if i had to. #humira	noADE
9100	9100	SMM4H2022fDFaNSFpI96DzAAS	@USER__ iq2if @USER_________ they discuss our future &amp; how they manage us. not decades, but centuries in the future.give us alcohol &amp; prozac	noADE
9101	9101	SMM4H2022LOVSXc3JpYHhbfon	ROFLMAO love. “@USER_________: A new spot in my friend circle has opened up but only for the cartoon Cymbalta pill! Cc: @USER________”	noADE
9102	9102	SMM4H2022tbRvmw0e6jivZjJK	oh great. it's quetiapine o'clock. still think i might be slightly hypo. one of those things in the corner of my vision in the garden	noADE
9103	9103	SMM4H2022oG6ObXSKxeeJatsE	color coding the drinks at work #vyvanse problems HTTPURL_______________	noADE
9104	9104	SMM4H2022mIU4dtwTJgADM31J	dismiss-freedom affair lozenge mildly-hour balance of trade?	noADE
9105	9105	SMM4H2022mugdD3Rv5kWU6P9l	rt @USER_________: everyone on my tl needs cymbalta.	noADE
9106	9106	SMM4H2022PqFXlF4SKp6Epqys	@USER___________ or @USER________ is it ok to take aspirin while on fluoxetine	noADE
9107	9107	SMM4H2022sytxo86aHlu6PsGv	nicotine and faded dreams	noADE
9108	9108	SMM4H20221z1k6HMs29nZY9kA	rt @USER________: my life can be divided into pre-seroquel and post-seroquel epochs	noADE
9109	9109	SMM4H2022guZNHmScl2VCcM7n	i lost my nicotine juice...what the fuck	noADE
9110	9110	SMM4H2022R9wWt19Rlml6FhhQ	seroquel and vodka!!!!!!!!!!!!!!!!!!!!!! join me	noADE
9111	9111	SMM4H2022Y1icpPbM8SdaEzJe	ciprofloxacin has its intercourse intrusive more sectors extra something like herbal, crackpot supplements, thyr:	noADE
9112	9112	SMM4H2022DEnt80MDy48TT8ar	our physicians have gone mad! they would prescribe levofloxacin for no reason! one day we all will die of resistant microorganisms!	noADE
9113	9113	SMM4H20226dpcUiLWvgBRnB3l	Couldn't get an appointment for a full psych eval until August but I'm really keen to switch my medication from fluoxetine (Prozac)	noADE
9114	9114	SMM4H2022AMZ9sovCr4bDSszM	"""""""slow down you sound like the end of a cymbalta commercial"""""""	noADE
9115	9115	SMM4H2022X7Es8b36jT9RaXtp	Does anyone know if fluoxetine capsules are big, like I manage to choke on melatonin	noADE
9116	9116	SMM4H2022K3iYYvS4PFS6TyWu	@USER_______ cymbalta can help tho	noADE
9117	9117	SMM4H20220J8ekEzJUzLTdNE8	hello #bpdfriends et al. ladies specifically, if you take/have taken #quetiapine / #seroquel i'd like to have a dm chat- msg me please, ty!	noADE
9118	9118	SMM4H2022pJ9xBUT1aBlFm1As	rt @USER_________: upgrading to a newer, more energy-effient car?  donate your old one to woodstock sanctuary!  we accept donations... http…	noADE
