	id	Tweet	Claim	Stance	Premise
1910	1288900535597379586	@IngrahamAngle No one's perfect----But to make fun of science is just horrid &amp; suicidal by you Trumpers  No wonder Trump's down by 4 points in Florida	face masks	NONE	0
1911	1243490267933691906	Thank you @pigletspantry1  If we can’t have a bit of fun at our own expense at times like this, when can we   🔵⚪️	stay at home orders	NONE	0
1912	1291043717961469958	From people I know:   LA County Schools - Virtual Only until January Pennsylvania Schools - Virtual Only until February   If this is indeed accurate....Wow. So much for FAPE.	school closures	FAVOR	0
1913	1258571046619213824	No one understands that it’s NOT  the lockdown that’s killing jobs   -&gt; It’s the virus that’s killing jobs	stay at home orders	AGAINST	1
1914	1286057126415147008	We must build equity in learning.   We need to understand students' access to technology, we need to teach digital literacy, and we need to make sure they have a safe space to learn when rolling out plans for distance learning programs.	school closures	FAVOR	1
1915	1281365291398844422	Look at Europe! Many schools reopened with no significant spikes!   Let’s move forward as a nation and stop having our kids pay the ultimate price!!   Let's move on!	face masks	NONE	1
1916	1251502283537494016	This guy is full of shit. Can't handle any criticism or what so ever. Thinks every word comes of his mouth is legit. What a dumbass.   For you @ipinky77	stay at home orders	NONE	0
1917	1258925482822651909	@SenKamalaHarris Why only $2,000? Why not $5,000? Or $100,000. I love how @TheDemocrats wave a magic wand and money appears while the rest of us work for it . I have a more radical idea that may be beyond your understanding    .	stay at home orders	NONE	0
1918	1473762053160677387	@willquince @nadhimzahawi @sajidjavid @halfon4harlowMP @WalkerWorcester @Rachel_deSouza 👇Any answers?  until you   Johnson has gambled pre-Xmas. DON'T take chances post New Year    120 kids	school closures	FAVOR	0
1919	1284540399898578950	I went to a hospital for an appointment the other day.. everyone is required to mask of course. The doctor removed his mask and so did  i. We had a conversation with the understanding that this is all B.S.     @realDonaldTrump	face masks	AGAINST	0
1920	1266653261072924672	Look carefully at the language used. ‘The 5 tests are BEING met’ not ‘HAVE been met’. The criteria to   is not a  priority.  Rise in UK  coming.	school closures	NONE	0
1921	1376646533068689409	NOOOOO!!!!  Make it optional but NO MORE MASK MANDATES!  coronavirus mask mandates, Biden urges governors	face masks	AGAINST	0
1922	1300463476901654530	One Word in Unity, is this unachievable am I aiming to high can't we go beyond the differences in believe, tribe and others?	school closures	NONE	0
1923	1253041046784749570	Emily has made these today for her parents to take into work for colleagues at the hospital. I am sure they will be really impressed - what a lovely thought and treat for them.  Well done      @cvhsDt @ColneValleyHigh	stay at home orders	NONE	0
1924	1292264591821545472	With over 1/2 of all states  already, is there even an argument to still be had?   were the last major group who could have stood against  reopening policies. Now the pandemic has become fully normalized...	school closures	NONE	1
1925	1297992164438286336	@snellmail1 @DC_Draino @lb23849506 Everything doesn’t have to be a partisan issue. Not running around putting your fellow man’s life at risk over a false narrative shouldn’t be a partisan topic.	face masks	NONE	0
1926	1243206459535560710	Avoid gatherings with friends and family. Keep in touch using remote technology such as phone, internet, and social media	stay at home orders	NONE	0
1927	1309491762977820673	@MattHancock @GavinWilliamson @BorisJohnson yes that was your job so I suppose it’s no surprise it continues to be a complete bloody disaster.	school closures	NONE	0
1928	1478112741051277315	@sajidjavid “Face masks will not be in place a day longer than necessary if Omicron is no more dangerous than Delta” Sajid Javid said.   We know Omicron is far less dangerous.	face masks	AGAINST	1
1929	1538138624201572354	There is no justification for further lockdown. This proposal to lock us up Nov to April is to keep the mass psychosis going.	face masks	AGAINST	1
1930	1384076659553304577	@michaelpbreton @DickPower369 Have been following with interest and hope but it is clear all institutions are corrupt.... including the judiciary.  So we must ACT as though no-one is coming to save us and STAND UP.	face masks	NONE	0
1931	1251152680048668673	So, if David Brooks and all these assholes want to  before it’s safe, they must choose one family member they’re willing to sacrifice on the altar of the economy	stay at home orders	FAVOR	1
1932	1258570866037673985	@TuckerCarlson Well, after hearing from Governor Newsom today he basically said nothing will change. We're still under house arrest, we still aren't supposed to leave our homes, &amp; it's complete arbitrary as to when life might return to normal.	stay at home orders	AGAINST	1
1933	1255802384749522944	Keep yourself updated with the authentic information from the advisories about COVID-19 and follow the necessary measures.        Distancing	stay at home orders	NONE	0
1934	1239250838708801537	@ADHPIO @AsaHutchinson should act NOW and  to  this is getting ridiculous!! OVER 21k Arkansans have signed the petition asking for this! Parents, staff, teachers like ME who are  DEMAND action be taken NOW to	school closures	FAVOR	1
1935	1260876809610149890	Let's keep going to the complete destruction of the UK economy and thousands more unnecessary deaths.  Well fekin done, you junk-science addict.      @DUPleader	stay at home orders	AGAINST	1
1936	1257118067177541632	Dear @realDonaldTrump  Thank you so much for your service and commitment to America! I can't wait to vote in November for the first time to elect you in 2020! Please  so we can  with  PLEASE I can't wait! God Bless America!!!	stay at home orders	NONE	0
1937	1285265716208267264	DC Chancellor Lewis Ferebee reflects on the successes of DCPS’ spring transition to remote learning amid the coronavirus pandemic as the district begins to plan for the 2020-21 school year. Read more:	school closures	NONE	0
1938	1286449350655254528	@marthamaccallum I want to tell the teachers 👨‍🏫 👩‍🏫 he or she just staying at home collecting the paycheck if they have any problems! But the children got to go back to school 🏫!!!     @FoxNews	school closures	AGAINST	1
1939	1287342009947058176	Please appreciate the hardwork of teachers who are trying to share knowledge with their students in this critical situation.  Teachers all around the world are working online to help their students.	school closures	FAVOR	0
1940	1314389045880000512	This is amazing data. Sad we can’t actually celebrate that people are better off and COVID isn’t as lethal as feared, especially to kids.	stay at home orders	NONE	1
1941	1300602471941844992	@GovRonDeSantis Giving in to Scott Atlas is proof positive that ur a lemming. 23% new cases,14-17 year olds. I have a HS Senior. You're not going to decide for her	school closures	FAVOR	1
1942	1384238360974159876	@CBN1553 @Phillies Our usher kept telling one of the people that I was with to pull up his mask - while he was eating! My buddy said “Am I supposed to take a bite, then chew with it up?” Usher said “Yes.” Complete idiocy. Time to end mask mandates!	face masks	AGAINST	0
1943	1288105394473058311	@RolphHarris2 @francis1956x Now now chaps there’s a reason we love our nation that is called Great Britain or United Kingdom as we can all have a fair say and opinion!	school closures	NONE	0
1944	1283836295790370818	I've read most states'  plans, and @PLTW's approach to online and blended learning for  and  problem-based learning addresses many concerns being raised. It truly is a game-changer for students, teachers, and caregivers.	school closures	FAVOR	1
1945	1299443751052546050	Trump doesn't care. Herd immunity is his plan. Which means millions will die &amp; suffer, of all ages, in a very short amount of time. We must take it upon ourselves to listen to the experts and stay vigilant.	face masks	FAVOR	1
1946	1305145051983441922	Mandatory mask laws are essentially obligating American citizens to bear arms. Thank G*d we have brave right-wingers standing up for the rights of pacifists to not carry weapons.   Rights are not compulsory, no man should be forced, 2A is a choice.	face masks	AGAINST	1
1947	1284111777958170624	@BadgerLiberal and murderers of  children, animals and more people every day and. it taking one ounce of responsibility. Praising himself as more die.	school closures	NONE	0
1948	1287012180261580801	@NikkiHaley @realDonaldTrump You and the @GOP have sold your souls to the devil himself, putting yourselves and your careers over what is right, and over helping our country.	school closures	NONE	0
